ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,Total Assets,Stock,Date
,,,,167558000000.0,JNJ.N,2023-12-31
83.9552829454179,45.9725935828877,92.8759844573098,85.5419652868954,6540900000.0,HAS.OQ,2023-12-31
79.884989382042,88.8912539484483,84.6615343431598,58.3648311696982,55612245000.0,ES.N,2023-12-31
64.1814050921076,53.7552219922815,71.413136727741,64.7604676131039,13215200000.0,ON.OQ,2023-12-31
68.0397512603217,65.5184810695427,62.3288527863362,73.743806874947,8919700000.0,CSGP.OQ,2023-12-31
53.1012227707992,47.3940042028467,49.2600845324942,61.990822190011,90890000000.0,FI.N,2023-12-31
82.2591928476853,79.9682375316991,88.2460963012367,75.1400884058381,,IPG.N,2022-12-31
,,,,19267300000.0,IPG.N,2023-12-31
58.2069441124043,24.1916638579935,56.3804967069317,70.0142587704553,1749000000.0,VRSN.OQ,2023-12-31
65.5524506324664,60.6863973778078,71.9664029385742,59.8232249503711,,SJM.N,2022-04-30
,,,,20273700000.0,SJM.N,2024-04-30
69.750999147788,65.1791064632185,81.7013351246032,55.7696869901726,,CMI.N,2022-12-31
,,,,32005000000.0,CMI.N,2023-12-31
77.9234042160644,85.9124523763472,70.9926546455193,81.1293852276277,15401000000.0,HLT.N,2023-12-31
46.0944252024932,25.082534701183,48.6813440753733,71.0989380489155,17968454000.0,GPC.N,2023-12-31
62.2599925174952,72.0034844671439,64.0036387672376,57.8674498452793,,SNPS.OQ,2022-10-31
,,,,13073561000.0,SNPS.OQ,2024-10-31
63.6203475701993,41.5279806898304,77.5926336560202,52.5876265173246,,FOX.OQ,2023-06-30
,,,,21972000000.0,FOX.OQ,2024-06-30
82.293785856885,90.626019981462,80.6954768940902,85.0295859732543,208264000000.0,MTB.N,2023-12-31
46.8058425611105,28.8937793093513,33.6713122055052,76.3016976602287,,CPAY.N,2020-12-31
,,,,15476252000.0,CPAY.N,2023-12-31
65.8546729921624,64.0923717897581,70.2508462970942,60.5995390285611,63056000000.0,VLO.N,2023-12-31
74.2101311266406,82.9619423936779,84.1158042814319,50,47957000000.0,SLB.N,2023-12-31
72.261109316516,64.5927601809955,85.5054912130714,69.3304646716093,30298000000.0,AWK.N,2023-12-31
45.9960422382788,22.774969104595,69.3395352868194,32.8610229421406,,TTWO.OQ,2023-03-31
,,,,12216900000.0,TTWO.OQ,2024-03-31
56.1742820735239,47.4204928662127,45.227695610687,72.7140505247761,,KMX.N,2023-02-28
,,,,27196797000.0,KMX.N,2024-02-29
59.02285569423,66.2899108146557,53.4698359160804,57.4909909411937,,PH.N,2023-06-30
,,,,29297842000.0,PH.N,2024-06-30
54.2501524551625,48.4756118168929,48.5384464580463,68.6682824173053,,AOS.N,2022-12-31
,,,,3213900000.0,AOS.N,2023-12-31
83.6429914766713,96.1469683244586,70.1621460034785,92.6522804386707,1641594000000.0,GS.N,2023-12-31
76.9490806300906,83.1162727685173,78.9030902870295,64.7585557499933,52506000000.0,FCX.N,2023-12-31
57.8697646555469,59.4117095307433,65.5120592516099,42.956051896571,,DELL.N,2022-01-28
,,,,82089000000.0,DELL.N,2024-02-02
60.3403579176075,56.4058823529412,95.2349261120368,31.1705128280162,22730200000.0,VRTX.OQ,2023-12-31
71.4751909190429,74.4666039790529,70.2650175256478,69.1214273683855,17473802000.0,IRM.N,2023-12-31
76.8834689418652,76.7624849292468,81.9997647164397,69.4842270209553,36487000000.0,LUV.N,2023-12-31
81.696030635804,75.9645328197235,80.291420798911,90.2914875920735,16112000000.0,XYL.N,2023-12-31
55.6232795118014,59.6370167549057,54.7118992929522,58.0416075170469,136084000000.0,ICE.N,2023-12-31
58.5762228079493,44.0850881123059,53.7152398741803,82.2037335088259,4523809000.0,EXPD.N,2023-12-31
73.0834832418764,87.2558223044517,47.5763407381782,82.1497920903058,44755000000.0,DTE.N,2023-12-31
64.4842726197663,60.7127476313523,89.2833849329205,44.5726506898206,54973000000.0,FIS.N,2023-12-31
70.9822972148574,74.0680822379508,77.0656662126658,64.8383996621942,17387000000.0,NOW.N,2023-12-31
54.2495453031676,49.4418724279835,55.293106087207,60.0319246457147,31077200000.0,NI.N,2023-12-31
84.0161423830713,77.8617619887461,94.1377389641246,73.56141773537,,BDX.N,2023-09-30
,,,,57286000000.0,BDX.N,2024-09-30
43.3547891638704,16.7385136246505,59.1847826086956,50.2404568875953,,DG.N,2023-02-03
,,,,30795591000.0,DG.N,2024-02-02
49.2748557647048,36.3353828812549,39.8803419720113,83.1386345699099,15079000000.0,LKQ.OQ,2023-12-31
68.4171202066058,75.8474758324383,52.9637858420558,74.2573359076288,10178441000.0,SBAC.OQ,2023-12-31
70.7363173936,75.8257178229067,67.9215394056281,67.7020549927265,8681100000.0,PKG.N,2023-12-31
72.318312475754,46.8456727708497,69.760132546245,82.1832761400134,7835919000.0,IT.N,2023-12-31
77.764968051569,80.8985530681689,91.0546569710336,51.3563953446784,,GIS.N,2023-05-28
,,,,31469900000.0,GIS.N,2024-05-26
84.2810037137641,91.0168805623605,95.7795138851271,57.004668828675,,HSY.N,2022-12-31
,,,,11902941000.0,HSY.N,2023-12-31
51.2386229731236,76.3274949355961,48.9249474560542,24.6555084959772,3383012000.0,ENPH.OQ,2023-12-31
60.1894629879094,45.6753301864001,69.4518484294032,62.3234863712556,3486824000.0,TER.OQ,2023-12-31
78.8494481904005,69.7565525547493,82.2281566948774,80.8972364907471,25589000000.0,URI.N,2023-12-31
66.6112906140596,51.0665994792979,87.8794942758089,45.8623449889786,7532546000.0,TFX.N,2023-12-31
70.0191815369019,77.5718593561996,56.8226716931316,80.0644774750228,52627000000.0,WMB.N,2023-12-31
57.0205861475921,73.7963355970572,47.7364496772904,58.2973242792695,,PG.N,2022-06-30
,,,,122370000000.0,PG.N,2024-06-30
86.8243922591531,88.0167129937793,82.358508119152,92.2511472804398,26844800000.0,BIIB.OQ,2023-12-31
72.197783847059,78.5597123918661,93.8251154151889,51.6656697666161,135241000000.0,IBM.N,2023-12-31
77.8917194750275,82.8710118389369,90.8490820182738,50.0270548138957,71391000000.0,MDLZ.OQ,2023-12-31
75.3424168297385,86.774789172635,52.6890086442017,83.2736823372245,57779357000.0,O.N,2023-12-31
91.2042704557159,86.6736345417903,94.2322184061233,90.0008843992621,,WBA.OQ,2023-08-31
,,,,81037000000.0,WBA.OQ,2024-08-31
78.8297346909353,73.0272914119208,72.0455356930365,91.968860908924,16983000000.0,WY.N,2023-12-31
58.9579277509855,69.720492766522,53.447729082307,53.2673324312757,,AME.N,2022-12-31
,,,,15023533000.0,AME.N,2023-12-31
58.7861692608034,74.2512092355968,67.8323007649325,28.3757575757576,6563300000.0,PNR.N,2023-12-31
72.6055925870303,77.7665430850466,75.5409948291234,68.5595563783937,18483000000.0,CTSH.OQ,2023-12-31
76.9894994661873,83.0481581843023,91.2344523815773,50.9759345856687,106675000000.0,MRK.N,2023-12-31
82.3344120383663,73.7786023500309,83.9616885557494,84.1845424783685,28276000000.0,BAX.N,2023-12-31
58.3900570828552,58.8586211436392,47.463180266628,74.3586646524907,24342000000.0,BKNG.OQ,2023-12-31
68.312254144261,63.5973185893781,62.7491139633725,84.968253968254,16524000000.0,AMCR.N,2024-06-30
70.8892209486091,53.6206317204301,92.5895288588445,63.549275887266,67132000000.0,UNP.N,2023-12-31
42.325027077749,18.1582156572764,39.5295426424826,89.0110578087144,15124900000.0,MLM.N,2023-12-31
81.9851791717828,57.4698229460134,94.8883923940805,76.4364480011168,35136000000.0,BSX.N,2023-12-31
88.5109757553007,89.5478439059159,90.3264071757735,83.9441020648772,16393000000.0,CL.N,2023-12-31
67.9736926111138,65.315344371437,73.7308279457625,62.4781967846144,,MCO.N,2022-12-31
,,,,14622000000.0,MCO.N,2023-12-31
67.4923004194105,47.5728264790765,68.2443703085905,87.3734789904236,3355555000.0,MTD.N,2023-12-31
89.055325355418,89.0736914600551,92.6145258987597,83.2348008508441,50580000000.0,MMM.N,2023-12-31
25.1313948523283,33.1150020239773,21.4948880526058,19.3415292912359,,BRKb.N,2022-12-31
,,,,1069978000000.0,BRKb.N,2023-12-31
66.463084140526,69.8807900424617,50.1995036899585,88.2185736417372,14908420000.0,STLD.OQ,2023-12-31
80.0816743928764,77.9781946448613,93.1536389332509,63.8518782971239,,A.N,2023-10-31
,,,,11846000000.0,A.N,2024-10-31
84.1750288464279,90.2064548393965,87.750688277644,72.0529828857905,71020000000.0,KMI.N,2023-12-31
38.3739413610701,60.5462060847417,29.4912033779029,47.5265078086169,79197000000.0,L.N,2023-12-31
75.5557593017144,65.769647019647,73.6592047006248,90.3323060862493,16526400000.0,APH.N,2023-12-31
81.2443003245639,78.750756386354,75.9869490680286,91.6216899786075,,WMT.N,2023-01-31
,,,,252399000000.0,WMT.N,2024-01-31
68.3334014317413,75.0904392764858,76.9702878007551,58.8989276875712,,ADBE.OQ,2023-12-01
,,,,30230000000.0,ADBE.OQ,2024-11-29
43.1690121683908,65.8456260661556,58.5153532403206,28.687140509583,,BEN.N,2023-09-30
,,,,32464500000.0,BEN.N,2024-09-30
63.0877830216822,76.6214183954026,62.4279208878621,44.9917766042146,14453000000.0,BWA.N,2023-12-31
70.3276798963697,61.7622553249846,70.9116572002984,79.6426268305493,,ADI.OQ,2023-10-28
,,,,48228277000.0,ADI.OQ,2024-11-02
56.29960025606,43.8815593577498,63.9063965183641,52.0790709299047,6264500000.0,DXCM.OQ,2023-12-31
54.1977899556159,43.532112870516,79.7090416683193,33.4245768919045,15563500000.0,IR.N,2023-12-31
55.3011809275376,55.2919714049134,63.1239541211164,41.9755272851262,,WDC.OQ,2023-06-30
,,,,24188000000.0,WDC.OQ,2024-06-28
47.4033785065526,23.2276875289397,50.4997145991511,77.3392592419181,1156398000.0,TPL.N,2023-12-31
74.3815151855897,82.0709049773605,77.0110700967589,56.3412918428691,21647000000.0,PPG.N,2023-12-31
72.5148794524279,74.589740211337,71.6299479493719,70.3487593807558,38552000000.0,DD.N,2023-12-31
69.0568106419034,89.0334616475383,65.5361723352355,39.6733337309922,,PNW.N,2022-12-31
,,,,24661153000.0,PNW.N,2023-12-31
58.9955933762644,42.5999613566103,64.8852485426718,70.8965835959978,16087050000.0,PHM.N,2023-12-31
57.7474861147348,40.1028257643999,64.5236146005045,67.7404665336166,,SWKS.OQ,2023-09-29
,,,,8283300000.0,SWKS.OQ,2024-09-27
75.7846252253194,78.6126571840858,72.3222958599048,79.0236106423578,4626854000.0,WAT.N,2023-12-31
70.3019718908126,84.8679632333478,85.4264906690942,34.9812878023784,,KEYS.N,2023-10-31
,,,,9269000000.0,KEYS.N,2024-10-31
75.7670988004343,84.6466743850465,69.5758757475766,83.3043094706638,,ALL.N,2022-12-31
,,,,103362000000.0,ALL.N,2023-12-31
57.30894930216,62.1370971429617,66.4529557603763,37.2138895771162,50758000000.0,CEG.OQ,2023-12-31
64.392002246953,81.6748965840206,78.6808641094333,30.8129718828231,20034564000.0,EQR.N,2023-12-31
62.7668210384191,63.2212849492967,66.0415470692116,55.8507537227682,264811000000.0,CMCSA.OQ,2023-12-31
77.6717714837227,70.7021454794029,79.7833535852637,81.6900154574783,54631000000.0,ADM.N,2023-12-31
74.4423936015775,78.912582100709,71.0142648472304,81.2440970142638,152194000000.0,RF.N,2023-12-31
61.7726855820918,29.3983313095992,67.8389552140048,69.7771877447407,129706100000.0,CME.OQ,2023-12-31
69.4687711445265,59.3022295623452,76.1648209623847,64.0411527450734,53543000000.0,PARA.OQ,2023-12-31
81.157196751538,77.6886492154439,78.4093260946321,84.5939393939394,,ACN.N,2023-08-31
,,,,55932363000.0,ACN.N,2024-08-31
58.6542886432691,37.1147607461476,57.1555355894979,71.2225562563553,14892000000.0,MOH.N,2023-12-31
64.9217778986595,49.6254401645073,62.352211975975,91.9387991375373,261632000000.0,CVX.N,2023-12-31
39.0246573291129,17.5676289034132,39.4150590904181,64.2693511652502,5093312000.0,GNRC.N,2023-12-31
66.0223481051172,63.1681516602152,77.4469814351454,52.3118725615346,9363200000.0,EW.N,2023-12-31
70.3616807708904,70.8253389413949,69.6023754780786,71.0581446994246,67885000000.0,AMD.OQ,2023-12-30
65.8836491391636,61.1827689497592,66.1153195825495,69.0169191214707,41687000000.0,LHX.N,2023-12-29
64.2848851173325,64.2141017397671,61.4135008295725,67.0633765280002,34283495000.0,SPG.N,2023-12-31
53.3719627381047,38.1801766722402,42.035924178242,75.3872470059942,15441500000.0,ISRG.OQ,2023-12-31
63.6203475701993,41.5279806898304,77.5926336560202,52.5876265173246,,FOXA.OQ,2023-06-30
,,,,21972000000.0,FOXA.OQ,2024-06-30
68.5505789817229,90.8913114373041,55.1555939918286,68.5363972565415,42368548000.0,MGM.N,2023-12-31
65.0163605854536,75.3106392540164,76.6027319694896,51.971218439898,,CRM.N,2023-01-31
,,,,99823000000.0,CRM.N,2024-01-31
75.3221050806007,76.0336506119476,68.4786887034884,80.9171762258738,93020840000.0,PLD.N,2023-12-31
60.840217485592,46.6980175101468,76.0812862888239,50.7065942586447,8044362000.0,CMG.N,2023-12-31
57.3676883046296,44.3994485113845,54.5792493990906,75.7379537992427,71104000000.0,UAL.OQ,2023-12-31
,,,,13943000000.0,SOLV.N,2023-12-31
64.4900426978214,48.1632158518456,69.8581815790999,64.8267143105633,13420000000.0,EA.OQ,2024-03-31
69.6895247895463,64.0333830126478,60.5911155440536,84.8307522097518,12361427000.0,ESS.N,2023-12-31
36.5353200955964,23.9287389772827,45.0543928603422,34.2320698345935,11215000000.0,HII.N,2023-12-31
57.2082127758701,46.2413248127534,74.3944288962041,39.5636363636364,,STE.N,2023-03-31
,,,,11063697000.0,STE.N,2024-03-31
79.4569141566887,77.7125755825518,94.0871204453717,56.0979412783476,,K.N,2022-12-31
,,,,15621000000.0,K.N,2023-12-30
83.1808451216439,81.2751594280338,92.9176526996839,65.1141622885652,407060000000.0,T.N,2023-12-31
66.0494609842733,62.3497237156512,75.112607938215,58.7070546664959,70857000000.0,UPS.N,2023-12-31
61.0681943791461,62.477782475989,77.1522775824259,52.3434482163639,12278800000.0,TROW.OQ,2023-12-31
67.3809224187063,62.9539008179785,61.9240179611216,78.0245420795218,16856000000.0,TXT.N,2023-12-30
62.2691264469248,54.0529411764706,95.8540630726372,37.1469743682452,33080200000.0,REGN.OQ,2023-12-31
56.1070052153192,38.8980263157895,54.0709397550382,84.9778243387978,43857000000.0,EOG.N,2023-12-31
63.6082669856026,71.2464888289156,63.433089013486,54.6233150622515,6914000000.0,HUBB.N,2023-12-31
63.3964973696896,77.4520951201384,47.5565776943822,67.3873380470947,40823400000.0,PCAR.OQ,2023-12-31
62.0046500840835,53.7281354741672,77.5901297951683,45.3461419491162,2588200000.0,PODD.OQ,2023-12-31
72.7936328342878,68.7905059578186,63.5214578669594,89.5258258484522,,AIG.N,2022-12-31
,,,,539306000000.0,AIG.N,2023-12-31
40.9755297738847,20.1093510092499,50.9947915228394,38.6711749352579,,FICO.N,2023-09-30
,,,,1717884000.0,FICO.N,2024-09-30
79.0515148716062,92.1759612936084,75.5923717801728,75.0350367340002,9518500000.0,JNPR.N,2023-12-31
82.5778650498085,85.003168991419,93.0214624253713,64.8952275171293,24683000000.0,HAL.N,2023-12-31
63.7975484910617,39.4542772861357,66.9494985561198,87.2133879840054,26375100000.0,TAP.N,2023-12-31
72.5142896410133,75.5563803464122,85.6511113264343,58.5171249684751,,CRL.N,2022-12-31
,,,,8195001000.0,CRL.N,2023-12-30
86.3141765503798,84.3570908658774,82.7986344979179,93.5973252124672,36945000000.0,BKR.OQ,2023-12-31
59.1882057551216,73.5128151971088,58.7200726497649,42.6612124376883,,ROK.N,2023-09-30
,,,,11232100000.0,ROK.N,2024-09-30
82.100755016287,70.4800101858926,88.509898341359,82.3479131320502,,CSCO.OQ,2023-07-29
,,,,124413000000.0,CSCO.OQ,2024-07-27
81.7433011146676,72.6938957081362,91.8294735428806,75.7728075901103,,LDOS.N,2021-12-31
,,,,12695000000.0,LDOS.N,2023-12-29
63.5506648480005,80.406015037594,45.727986298564,60.6196044871124,38527000000.0,CCI.N,2023-12-31
61.0508360180884,55.9149126799604,65.8727949185792,58.4845904263733,10383100000.0,PAYX.OQ,2024-05-31
44.5303510269994,22.0288922262748,28.8242059705562,73.2323527122986,13872995000.0,ORLY.OQ,2023-12-31
71.1126462622543,57.7315863810979,78.8638036394887,74.3805084472052,,MU.OQ,2023-08-31
,,,,69416000000.0,MU.OQ,2024-08-29
59.2977436377829,52.8816601858329,79.2681141694635,34.0459324028499,32348000000.0,TXN.OQ,2023-12-31
63.7343401801954,71.8933643659747,69.3399018692562,58.9853733801458,663491000000.0,USB.N,2023-12-31
77.9087969546634,68.0608945941045,81.8042600459168,79.8966878597343,82166000000.0,PYPL.OQ,2023-12-31
65.8842541041779,26.3090289480583,75.4723160934617,69.5004349380194,4352365000.0,EPAM.N,2023-12-31
56.8390578280731,72.4075072132704,36.4271639690359,80.5042857142857,49399000000.0,EG.N,2023-12-31
78.7477745667657,92.7039744504831,77.1934020297446,66.0815650225294,12862300000.0,MKC.N,2023-11-30
61.0621690340963,52.6100525529423,71.2341401451972,55.3840952498005,73644000000.0,DAL.N,2023-12-31
74.3843499993499,49.9664063156127,77.7510837183542,81.3465243217384,39912000000.0,SYK.N,2023-12-31
70.6636959075661,66.1631419939577,86.897102983987,49.331284908572,47685500000.0,VTRS.OQ,2023-12-31
66.0280537875197,78.5020923612634,55.138513226805,62.4423071462278,22954400000.0,SHW.N,2023-12-31
63.62701122674,38.2902276437983,82.3837079242539,50.7545262470529,,ZBH.N,2022-12-31
,,,,21496900000.0,ZBH.N,2023-12-31
45.6365778515494,53.3868092691622,51.3395245738745,35.6051994006027,9956635000.0,ANET.N,2023-12-31
69.452812345238,85.1000181644793,82.9515572602573,34.5702372335991,,NKE.N,2023-05-31
,,,,38110000000.0,NKE.N,2024-05-31
75.0621369971249,65.6014040227098,71.9821718058581,89.0559696841806,,AAPL.OQ,2023-09-30
,,,,364980000000.0,AAPL.OQ,2024-09-28
60.7751841827275,43.4661502546689,60.8776880921604,85.9789686387253,15244000000.0,APA.OQ,2023-12-31
71.9220577010472,52.8650542495479,64.6112983422922,90.231694002144,67101667000.0,COR.N,2024-09-30
74.6971323503372,94.4105668267544,84.7173412491242,30.0083011282,,F.N,2022-12-31
,,,,273310000000.0,F.N,2023-12-31
83.0308767810358,80.3726366226366,82.1506209283279,86.1734886086441,,GE.N,2022-12-31
,,,,173300000000.0,GE.N,2023-12-31
64.0744439130617,58.7402322456285,59.6764638545164,80.9503507358397,42996000000.0,CTVA.N,2023-12-31
